law_nm,article_number,hang_number,article_title,structural_index,entity_type,concept,subject,action,object,legal_force,full_text,cross_law_refs,intra_law_refs,pipeline_version,generator_model,evaluator_model,eval_score,retry_count
자본시장법,제373조의2,2,거래소의 허가,"[1, 2, 373, 2]",PROCEDURE,거래소허가 요건,거래소허가를 받으려는 자,요건을 갖추어야 한다,거래소허가 요건,MANDATORY,"제373조의2(거래소의 허가) ② 제1항에 따라 거래소허가를 받으려는 자는 다음 각 호의 요건을 모두 갖추어야 한다.<개정 2015. 7. 31.> 1. 「상법」에 따른 주식회사일 것 2. 거래소허가 단위별로 1천억원 이상으로서 대통령령으로 정하는 금액 이상의 자기자본을 갖출 것 3. 사업계획이 타당하고 건전할 것 4. 투자자의 보호가 가능하고 금융투자상품시장을 개설ㆍ운영하기에 충분한 인력과 전산설 비, 그 밖의 물적 설비를 갖출 것 5. 정관, 회원관리규정ㆍ증권시장업무규정ㆍ파생상품시장업무규정ㆍ상장규정ㆍ공시규정ㆍ 시장감시규정ㆍ분쟁조정규정, 그 밖의 업무에 관한 규정(이하 이 호 및 제373조의7에서 “정관등”이라 한다)이 법령에 적합하고, 증권 및 장내파생상품의 공정한 가격 형성과 매매 그 밖의 거래의 안정성 및 효율성을 도모하며 투자자의 보호를 위하여 충분할 것 법제처 221 국가법령정보 센터 자본시장과 금융투자업에 관한 법률 6. 임원이 「금융회사의 지배구조에 관한 법률」 제5조에 적합할 것 7. 대주주(제12조제2항제6호가목의 대주주를 말한다)가 충분한 출자능력, 건전한 재무상태 및 사회적 신용을 갖출 것 8. 대통령령으로 정하는 사회적 신용을 갖출 것 9. 이해상충방지체계를 구축하고 있을 것",「상법」; 「금융회사의 지배구조에 관한 법률」 제5조,제373조의7; 제12조제2항제6호,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제373조의2,3,거래소의 허가,"[1, 2, 373, 3]",PROCEDURE,허가요건 세부사항의 위임,대통령령,정한다,허가요건 세부사항,PERMISSIVE,제373조의2(거래소의 허가) ③ 제2항의 허가요건에 관하여 필요한 세부사항은 대통령령으로 정한다. [본조신설 2013. 5. 28.],,,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제373조의3,1,허가의 신청 및 심사,"[1, 2, 373, 1]",PROCEDURE,허가 신청 및 제출,허가를 받으려는 자,제출하여야 한다,허가신청서,MANDATORY,제373조의3(허가의 신청 및 심사) ① 제373조의2제1항에 따른 허가를 받으려는 자는 허가신청 서를 금융위원회에 제출하여야 한다.,,제373조의2제1항,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.6,3
자본시장법,제373조의3,2,허가의 신청 및 심사,"[1, 2, 373, 2]",PROCEDURE,금융투자업 허가 심사 및 통지,금융위원회,"심사, 결정, 통지, 보완 요구",허가신청서,MANDATORY,"제373조의3(허가의 신청 및 심사) ② 금융위원회는 제1항의 허가신청서를 접수한 때에는 그 내용을 심사하여 3개월 이내에 허 가 여부를 결정하고, 그 결과와 이유를 지체 없이 신청인에게 문서로 통지하여야 한다. 이 경 우 허가신청서에 흠결이 있는 경우에는 보완을 요구할 수 있다.",,,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제373조의3,3,허가의 신청 및 심사,"[1, 2, 373, 3]",PROCEDURE,심사기간 산정 방식,,산입하지 아니한다,보완기간 등 총리령으로 정하는 기간,PROHIBITIVE,제373조의3(허가의 신청 및 심사) ③ 제2항의 심사기간을 산정함에 있어서 허가신청서 흠결의 보완기간 등 총리령으로 정하는 기간은 이를 산입하지 아니한다.,,,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제373조의3,4,허가의 신청 및 심사,"[1, 2, 373, 4]",ACTOR,허가 조건 부과,금융위원회,조건을 붙일 수 있다,허가,PERMISSIVE,"제373조의3(허가의 신청 및 심사) ④ 금융위원회는 제2항에 따라 허가를 하는 경우에는 증권 및 장내파생상품의 공정한 가격 형성과 그 매매, 그 밖의 거래의 안정성 및 효율성 도모, 회사 경영의 건전성 확보 및 투자자 보호에 필요한 조건을 붙일 수 있다.",,,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,제373조의3,5,허가의 신청 및 심사,"[1, 2, 373, 5]",PROCEDURE,조건부 허가의 취소 또는 변경 요청 및 결정,조건이 붙은 허가를 받은 자,조건의 취소 또는 변경을 요청할 수 있다,조건의 취소 또는 변경,PERMISSIVE,"제373조의3(허가의 신청 및 심사) ⑤ 제4항에 따라 조건이 붙은 허가를 받은 자는 사정의 변경이나 그 밖에 정당한 사유가 있 는 경우에는 금융위원회에 조건의 취소 또는 변경을 요청할 수 있다. 이 경우 금융위원회는 2개월 이내에 조건의 취소 또는 변경 여부를 결정하고, 그 결과를 지체 없이 신청인에게 문 서로 통지하여야 한다.",,,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.7,3
자본시장법,제373조의3,6,허가의 신청 및 심사,"[1, 2, 373, 6]",PROCEDURE,허가 사항의 공고,금융위원회,공고,허가의 내용 등,MANDATORY,제373조의3(허가의 신청 및 심사) ⑥ 금융위원회는 제2항에 따라 허가를 한 경우에는 다음 각 호의 사항을 관보 및 인터넷 홈 페이지 등에 공고하여야 한다. 1. 허가의 내용 2. 허가의 조건(조건을 붙인 경우로 한정한다) 3. 허가의 조건을 취소하거나 변경한 경우 그 내용(조건을 취소하거나 변경한 경우로 한정한 다),,,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.5,3
자본시장법,제373조의3,7,허가의 신청 및 심사,"[1, 2, 373, 7]",PROCEDURE,허가 신청 및 심사 사항의 위임,대통령령,정한다,허가 신청 및 심사 사항,PERMISSIVE,"제373조의3(허가의 신청 및 심사) ⑦ 제1항부터 제6항까지의 규정에 따른 허가신청서의 기재사항ㆍ첨부서류 등 허가의 신청 에 관한 사항과 허가심사의 방법ㆍ절차, 그 밖에 필요한 사항은 대통령령으로 정한다. [본조신설 2013. 5. 28.]",,,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제373조의4,1,예비허가,"[1, 2, 373, 1]",PROCEDURE,예비허가 신청,거래소허가를 받으려는 자,예비허가를 신청할 수 있다,예비허가,PERMISSIVE,제373조의4(예비허가) ① 제373조의2에 따른 거래소허가(이하 이 조에서 “본허가”라 한다)를 받 으려는 자는 미리 금융위원회에 예비허가를 신청할 수 있다.,,제373조의2,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,제373조의4,2,예비허가,"[1, 2, 373, 2]",PROCEDURE,예비허가 심사 및 통지,금융위원회,심사하여 결정하고 통지함,예비허가 여부,MANDATORY,"제373조의4(예비허가) ② 금융위원회는 예비허가를 신청받은 경우에는 2개월 이내에 제373조의2제2항 각 호의 요 건을 갖출 수 있는지 여부를 심사하여 예비허가 여부를 결정하고, 그 결과와 이유를 지체 없 이 신청인에게 문서로 통지하여야 한다. 이 경우 예비허가신청에 관하여 흠결이 있는 때에는 보완을 요구할 수 있다.",,제373조의2제2항,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,제373조의4,3,예비허가,"[1, 2, 373, 3]",PROCEDURE,예비허가 심사기간 산정,,산입하지 아니한다,보완기간 등 총리령으로 정하는 기간,PROHIBITIVE,제373조의4(예비허가) ③ 제2항의 심사기간을 산정함에 있어서 예비허가신청과 관련된 흠결의 보완기간 등 총리령 으로 정하는 기간은 심사기간에 산입하지 아니한다. 법제처 222 국가법령정보 센터 자본시장과 금융투자업에 관한 법률,,,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,제373조의4,4,예비허가,"[1, 2, 373, 4]",ACTOR,예비허가 조건 부과,금융위원회,조건을 붙일 수 있다,조건,PERMISSIVE,"제373조의4(예비허가) ④ 금융위원회는 제2항에 따라 예비허가를 하는 경우에는 증권 및 장내파생상품의 공정한 가격 형성과 그 매매, 그 밖의 거래의 안정성 및 효율성 도모, 회사 경영의 건전성 확보 및 투 자자 보호에 필요한 조건을 붙일 수 있다.",,,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,제373조의4,5,예비허가,"[1, 2, 373, 5]",PROCEDURE,본허가 결정 절차,금융위원회,본허가 여부 결정,본허가,MANDATORY,제373조의4(예비허가) ⑤ 금융위원회는 예비허가를 받은 자가 본허가를 신청하는 경우에는 제4항에 따른 예비허가 의 조건을 이행하였는지 여부와 제373조의2제2항 각 호의 요건을 갖추었는지 여부를 확인 한 후 본허가 여부를 결정하여야 한다.,,제373조의2제2항,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,제373조의4,6,예비허가,"[1, 2, 373, 6]",PROCEDURE,예비허가 신청 및 심사 사항,대통령령,정한다,예비허가 신청 및 심사 사항,,"제373조의4(예비허가) ⑥ 제1항부터 제5항까지의 규정에 따른 예비허가의 신청서 및 그 기재사항ㆍ첨부서류 등 예 비허가의 신청에 관한 사항과 예비허가심사의 방법ㆍ절차, 그 밖에 예비허가에 관하여 필요 한 사항은 대통령령으로 정한다. [본조신설 2013. 5. 28.]",,,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제373조의5,,허가요건의 유지,"[1, 2, 373, None]",REGULATION,거래소 허가요건 유지 의무,거래소,유지하여야 한다,허가요건,MANDATORY,제373조의5(허가요건의 유지) 거래소는 제373조의2에 따른 거래소허가를 받아 시장을 개설ㆍ 운영함에 있어서 제373조의2제2항 각 호(제8호는 제외한다)의 허가요건을 유지하여야 한다. [본조신설 2013. 5. 28.],,제373조의5; 제373조의2; 제373조의2제2항,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,제373조의6,,시장개설 단위의 추가 및 허가의 변경,"[1, 2, 373, None]",PROCEDURE,시장개설 단위 추가 및 변경허가,거래소,변경허가를 받아야 한다,금융위원회,MANDATORY,제373조의6(시장개설 단위의 추가 및 허가의 변경) 거래소는 제373조의2에 따라 허가받은 시장 개설 단위 외에 다른 시장개설 단위를 추가하여 금융투자상품시장을 개설ㆍ운영하려는 경우 에는 제373조의2 및 제373조의3에 따라 금융위원회의 변경허가를 받아야 한다. 이 경우 제 373조의4를 적용한다. [본조신설 2013. 5. 28.],,제373조의6; 제373조의2; 제373조의2; 제373조의3; 제373조의4,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,제373조의7,,상장 및 시장감시 등의 책무,"[1, 2, 373, None]",ACTOR,거래소의 상장 및 시장감시 책무,거래소,책무를 가진다,투자자 보호 및 공정한 매매 수행,MANDATORY,제373조의7(상장 및 시장감시 등의 책무) 거래소는 다음 각 호의 업무를 행함에 있어서 이 법 또는 정관등에 따라 거래소시장에서 투자자를 보호하고 증권 및 장내파생상품의 매매를 공정 하게 수행할 책무를 가진다. 1. 증권의 상장 및 상장폐지 업무 2. 제402조제1항제1호부터 제3호까지의 규정에 따른 업무 3. 그 밖에 투자자를 보호하고 공정한 거래질서를 확보하기 위하여 필요한 업무로서 대통령 령으로 정하는 업무 [본조신설 2013. 5. 28.],,제373조의7; 제402조제1항제1호,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제374조,,「상법」의 적용,"[1, 2, 374, None]",REGULATION,상법의 적용 범위,거래소,상법 중 주식회사에 관한 규정 적용,주식회사에 관한 규정,MANDATORY,제374조(「상법」의 적용) 거래소에 대하여는 이 법에서 특별히 정한 경우를 제외하고는 「상법」 중 주식회사에 관한 규정을 적용한다. 제2장 조직 등 제375조 삭제 <2013. 5. 28.>,「상법」; 「상법」,제374조; 제375조,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제376조,1,정관,"[2, 2, 376, 1]",REGULATION,거래소 정관 기재 사항,거래소,기재하여야 한다,정관,MANDATORY,"제376조(정관) ① 거래소의 정관에는 다음 각 호의 사항을 기재하여야 한다. <개정 2013. 5. 28.> 1. 목적 2. 상호 3. 거래소가 발행할 주식의 총수 4. 1주의 금액 법제처 223 국가법령정보 센터 자본시장과 금융투자업에 관한 법률 5. 거래소의 설립시에 발행하는 주식의 총수 6. 거래소가 공고하는 방법 7. 증권시장 및 파생상품시장 등 시장의 구분에 관한 사항 8. 거래소 규정(規程)의 제정ㆍ변경 및 폐지에 관한 사항 9. 임원 및 집행간부에 관한 사항 10. 이사회, 이사회 내 소위원회 및 이사후보추천위원회에 관한 사항 11. 감사위원회에 관한 사항 12. 시장감시위원회에 관한 사항 13. 업무의 집행에 관한 사항",,,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,제376조,2,정관,"[2, 2, 376, 2]",PROCEDURE,정관 변경 승인 절차,거래소,승인을 받아야 한다,정관 변경,MANDATORY,제376조(정관) ② 거래소는 정관을 변경하고자 하는 경우에는 금융위원회의 승인을 받아야 한다. 이 경우 금융위원회는 정관변경을 승인함에 있어서 각 시장운영의 자율성을 고려하여야 한다.<개정 2008. 2. 29.>,,,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,제377조,1,업무,"[2, 2, 377, 1]",ACTOR,거래소의 업무 범위,거래소,업무를 수행함,정관으로 정하는 업무,MANDATORY,"제377조(업무) ①거래소는 정관으로 정하는 바에 따라 다음 각 호의 업무를 행한다. 다만, 제3호 및 제4호의 업무는 제378조에 따라 금융위원회로부터 청산기관 또는 결제기관으로 지정된 거래소로 한정한다. <개정 2013. 5. 28.> 1. 거래소시장의 개설ㆍ운영에 관한 업무 2. 증권 및 장내파생상품의 매매에 관한 업무 3. 증권 및 장내파생상품의 거래(다자간매매체결회사에서의 거래를 포함한다)에 따른 매매확 인, 채무인수, 차감, 결제증권ㆍ결제품목ㆍ결제금액의 확정, 결제이행보증, 결제불이행에 따른 처리 및 결제지시에 관한 업무 4. 장내파생상품의 매매거래에 따른 품목인도 및 대금지급에 관한 업무 5. 증권의 상장에 관한 업무 6. 장내파생상품 매매의 유형 및 품목의 결정에 관한 업무 7. 상장법인의 신고ㆍ공시에 관한 업무 8. 증권 또는 장내파생상품 매매 품목의 가격이나 거래량이 비정상적으로 변동하는 거래 등 대통령령으로 정하는 이상거래(이하 “이상거래”라 한다)의 심리 및 회원의 감리에 관한 업 무 9. 증권의 경매업무 10. 거래소시장 등에서의 매매와 관련된 분쟁의 자율조정(당사자의 신청이 있는 경우에 한한 다)에 관한 업무 11. 거래소시장의 개설에 수반되는 부대업무 12. 금융위원회의 승인을 받은 업무 13. 그 밖에 정관에서 정하는 업무",,제378조,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.6,3
